FPLTeam		Name
Faf du Plessis,True,False
Glenn Maxwell,True,False
Moeen Ali,True,False
AB de Villiers,True,False
Devdutt Padikkal,True,False
Virat Kohli	,True,False
MS Dhoni,True,False
Dwayne Bravo,False,True
