FPLTeam		Name
Faf du Plessis,True,False
Ravindra Jadeja,True,False
Jonny Bairstow,True,False
Sam Curran,True,False
Ruturaj Gaikwad,True,True
David Warner,True,False
Rashid Khan,True,False
