Name		
Quinton de Kock	,True,False
MS Dhoni	,True,False
Suryakumar Yadav	,True,False
Ishan Kishan,True,False
Krunal Pandya,True,False
Moeen Ali,True,False
Rohit Sharma	,True,False
Ruturaj Gaikwad,False,True
