FPLTeam		Name
Glenn Maxwell,True,False
Harshal Patel,True,False
KL Rahul,True,False
Devdutt Padikkal,True,False
Virat Kohli,True,False
Ravi Bishnoi,True,False
Harpreet Brar,False,True
