FPLTeam		Name
Faf du Plessis,True,False
Glenn Maxwell,True,False
AB de Villiers,True,False
Ruturaj Gaikwad,True,False
Virat Kohli	,True,False
MS Dhoni,True,False
Ravindra Jadeja,False,True
