FPLTeam		Name
Mayank Agarwal,True,False
Manish Pandey,True,False
Kane Williamson,True,False
KL Rahul,True,False
Wriddhiman Saha	,True,False
David Warner,True,False
Rashid Khan,True,False
Jason Holder,False,True
