FPLTeam		Name
Nitish Rana	,True,True
Manish Pandey,	True,False
Jonny Bairstow	,	True,False
Abdul Samad,	True,False
Dinesh Karthik,	True,False
David Warner,	True,False
Rashid Khan	,	True,False
