FPLTeam		Name
Krunal Pandya,True,False
Rohit Sharma,True,False
Jonny Bairstow,True,False
Suryakumar Yadav,True,False
Quinton de Kock,True,False
David Warner,True,False
Rashid Khan,True,False
Kieron Pollard,False,True
