FPLTeam		Name
Bhuvneshwar Kumar,True,False
Rashid Khan,True,False
Jonny Bairstow,True,False
Glenn Maxwell,True,True
AB de Villiers,True,False
Virat Kohli,True,False
Devdutt Padikkal,True,False
