FPLTeam		Name
Faf du Plessis,True,False
Venkatesh Iyer,True,False
Moeen Ali,True,False
Sam Curran,True,False
Ruturaj Gaikwad,True,False
Eoin Morgan,True,False
Ravindra Jadeja,False,True
