FPLTeam		Name
Rahul Tewatia,True,False
Rohit Sharma,True,False
David Miller,True,False
Suryakumar Yadav,True,False
Jos Buttler,True,False
Jasprit Bumrah,True,False
Quinton de Kock,False,True
